,CreditScore,Location,Male,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4553,602.0,2.0,0.0,44.0,5.0,113096.41,1.0,1.0,1.0,119419.37,0
4554,649.0,2.0,1.0,47.0,7.0,171671.9,1.0,1.0,0.0,103396.08,0
4555,695.0,1.0,1.0,38.0,1.0,0.0,1.0,1.0,1.0,152079.31,0
4556,695.0,2.0,0.0,28.0,4.0,95357.49,2.0,1.0,?,102297.15,0
4557,632.0,1.0,0.0,34.0,1.0,0.0,2.0,1.0,1.0,46735.19,0
4558,706.0,1.0,1.0,71.0,2.0,0.0,2.0,1.0,1.0,104889.1,0
4559,653.0,1.0,1.0,41.0,3.0,90194.64,1.0,1.0,1.0,60721.17,0
4560,627.0,1.0,1.0,37.0,5.0,137847.41,1.0,1.0,0.0,141860.62,0
4561,652.0,0.0,0.0,48.0,0.0,95984.21,1.0,1.0,0.0,90928.02,1
4562,686.0,1.0,?,28.0,9.0,0.0,1.0,1.0,1.0,83716.28,0
4563,629.0,2.0,1.0,31.0,7.0,0.0,2.0,1.0,1.0,135082.39,0
4564,711.0,1.0,0.0,39.0,6.0,121063.8,1.0,0.0,1.0,50457.2,0
4565,711.0,2.0,1.0,40.0,7.0,0.0,2.0,1.0,0.0,180829.87,0
4566,561.0,0.0,1.0,30.0,4.0,73070.93,2.0,0.0,1.0,60902.85,0
4567,677.0,1.0,1.0,35.0,3.0,0.0,2.0,1.0,1.0,67740.08,0
4568,646.0,1.0,0.0,35.0,6.0,0.0,2.0,1.0,1.0,44653.5,0
4569,649.0,1.0,1.0,50.0,0.0,0.0,1.0,1.0,1.0,183358.21,1
4570,607.0,2.0,1.0,20.0,3.0,102800.65,1.0,1.0,1.0,136876.85,0
4571,567.0,?,1.0,42.0,9.0,0.0,2.0,1.0,0.0,79408.17,0
4572,692.0,1.0,0.0,29.0,,0.0,2.0,1.0,1.0,35644.79,0
4573,678.0,2.0,1.0,35.0,7.0,71481.79,2.0,1.0,1.0,108732.96,0
4574,679.0,1.0,0.0,33.0,,0.0,1.0,0.0,1.0,82820.5,0
4575,639.0,2.0,1.0,42.0,6.0,0.0,2.0,1.0,0.0,120852.84,0
4576,597.0,0.0,1.0,38.0,8.0,107569.96,2.0,1.0,1.0,80618.47,0
4577,648.0,1.0,0.0,50.0,2.0,102535.57,1.0,1.0,0.0,189543.19,1
4578,632.0,2.0,0.0,35.0,2.0,115007.08,1.0,1.0,1.0,140937.91,0
4579,640.0,2.0,1.0,62.0,3.0,132436.34,2.0,1.0,0.0,101663.47,0
4580,597.0,1.0,1.0,64.0,2.0,,1.0,?,1.0,73882.49,0
4581,682.0,2.0,1.0,64.0,9.0,0.0,2.0,1.0,1.0,103318.44,0
4582,651.0,1.0,1.0,35.0,3.0,86911.8,2.0,0.0,0.0,174094.24,0
4583,697.0,,1.0,42.0,2.0,61636.97,1.0,1.0,1.0,?,0
4584,699.0,1.0,1.0,46.0,2.0,0.0,2.0,1.0,1.0,171070.52,0
4585,577.0,1.0,0.0,36.0,4.0,0.0,2.0,1.0,0.0,96660.76,0
4586,597.0,1.0,0.0,46.0,5.0,0.0,?,1.0,0.0,182822.5,0
4587,628.0,2.0,1.0,36.0,4.0,0.0,2.0,1.0,0.0,115753.94,0
4588,588.0,1.0,0.0,33.0,7.0,0.0,2.0,1.0,1.0,136425.57,0
4589,715.0,1.0,1.0,33.0,3.0,0.0,2.0,0.0,0.0,53379.52,0
4590,568.0,2.0,1.0,29.0,6.0,107784.65,1.0,1.0,1.0,141137.53,0
4591,709.0,0.0,1.0,42.0,3.0,104508.84,1.0,0.0,0.0,?,1
4592,659.0,0.0,1.0,44.0,7.0,161274.05,1.0,1.0,1.0,90964.54,0
4593,727.0,0.0,1.0,42.0,1.0,139959.4,1.0,,1.0,176692.82,1
4594,686.0,1.0,1.0,36.0,7.0,0.0,2.0,1.0,1.0,4660.91,0
4595,590.0,1.0,0.0,33.0,1.0,0.0,2.0,?,1.0,5967.09,0
4596,521.0,0.0,1.0,48.0,10.0,125921.37,1.0,1.0,0.0,128521.17,1
4597,706.0,1.0,0.0,41.0,7.0,0.0,2.0,1.0,0.0,108887.44,0
4598,727.0,1.0,0.0,30.0,4.0,0.0,2.0,1.0,1.0,141872.16,0
4599,678.0,0.0,1.0,38.0,1.0,119852.19,1.0,0.0,1.0,137789.64,1
4600,596.0,1.0,0.0,56.0,3.0,0.0,?,1.0,0.0,73656.28,1
4601,722.0,1.0,0.0,40.0,6.0,0.0,2.0,1.0,1.0,152883.95,0
4602,714.0,1.0,0.0,36.0,3.0,0.0,1.0,1.0,0.0,166677.35,0
4603,678.0,1.0,0.0,37.0,9.0,127864.26,1.0,1.0,0.0,97640.2,0
4604,444.0,1.0,1.0,32.0,7.0,0.0,2.0,1.0,1.0,138743.86,0
4605,619.0,1.0,?,37.0,10.0,118311.76,1.0,1.0,1.0,153786.46,0
4606,521.0,1.0,1.0,?,3.0,0.0,2.0,1.0,0.0,152855.96,0
4607,554.0,2.0,1.0,29.0,3.0,0.0,2.0,0.0,0.0,94620.0,0
4608,613.0,1.0,0.0,39.0,6.0,0.0,1.0,,0.0,24176.44,0
4609,695.0,2.0,0.0,39.0,4.0,0.0,2.0,0.0,0.0,102763.69,0
4610,565.0,1.0,1.0,45.0,7.0,0.0,1.0,1.0,0.0,173937.33,1
4611,659.0,0.0,1.0,37.0,10.0,80780.16,2.0,0.0,0.0,177519.39,0
4612,678.0,1.0,0.0,19.0,0.0,0.0,2.0,0.0,1.0,82106.19,0
4613,812.0,2.0,?,42.0,7.0,124493.03,1.0,0.0,0.0,64907.48,0
4614,850.0,1.0,1.0,45.0,5.0,0.0,2.0,1.0,0.0,155879.57,0
4615,658.0,1.0,0.0,31.0,3.0,143566.12,1.0,1.0,1.0,189607.71,0
4616,699.0,2.0,0.0,72.0,6.0,131082.57,,0.0,1.0,?,0
4617,558.0,1.0,1.0,47.0,8.0,0.0,2.0,0.0,?,26900.63,0
4618,757.0,1.0,0.0,28.0,7.0,120911.75,2.0,1.0,?,131249.46,0
4619,724.0,1.0,0.0,37.0,9.0,0.0,?,1.0,0.0,106781.47,0
4620,844.0,2.0,0.0,52.0,4.0,0.0,1.0,1.0,0.0,31726.76,1
4621,,1.0,1.0,41.0,0.0,0.0,2.0,0.0,1.0,196582.28,0
4622,731.0,1.0,1.0,40.0,3.0,0.0,2.0,1.0,1.0,140941.45,0
4623,641.0,1.0,1.0,39.0,3.0,127772.18,1.0,1.0,,179227.37,0
4624,691.0,0.0,0.0,37.0,7.0,103764.26,1.0,0.0,0.0,109153.88,0
4625,774.0,0.0,1.0,39.0,3.0,101629.3,2.0,1.0,1.0,71179.31,0
4626,641.0,0.0,0.0,37.0,9.0,131647.01,2.0,1.0,0.0,131753.43,1
4627,671.0,1.0,0.0,37.0,6.0,0.0,2.0,1.0,0.0,166475.44,0
4628,583.0,1.0,0.0,?,6.0,105519.58,1.0,0.0,0.0,173365.7,0
4629,778.0,1.0,1.0,31.0,7.0,0.0,2.0,1.0,0.0,137565.87,0
4630,719.0,1.0,0.0,26.0,3.0,0.0,2.0,1.0,0.0,140765.57,0
4631,635.0,1.0,1.0,30.0,0.0,160133.88,1.0,1.0,1.0,97468.63,0
4632,684.0,1.0,1.0,38.0,4.0,0.0,2.0,0.0,0.0,144895.99,0
4633,697.0,1.0,1.0,37.0,7.0,0.0,2.0,0.0,1.0,81292.33,0
4634,521.0,1.0,1.0,34.0,8.0,?,2.0,1.0,1.0,,0
4635,616.0,2.0,0.0,37.0,5.0,0.0,2.0,0.0,0.0,133535.29,1
4636,679.0,1.0,1.0,50.0,8.0,109387.9,1.0,0.0,1.0,155721.15,0
4637,498.0,0.0,1.0,29.0,4.0,111827.27,1.0,1.0,1.0,90877.76,0
4638,644.0,2.0,1.0,32.0,6.0,12459.19,1.0,0.0,0.0,156787.34,0
4639,567.0,1.0,0.0,43.0,0.0,0.0,?,1.0,0.0,53379.52,1
4640,605.0,1.0,1.0,41.0,1.0,?,2.0,1.0,1.0,?,0
4641,691.0,1.0,0.0,33.0,1.0,128306.83,1.0,0.0,,113580.79,1
4642,578.0,1.0,0.0,33.0,4.0,0.0,2.0,1.0,1.0,65612.12,0
4643,637.0,1.0,1.0,35.0,4.0,122267.85,1.0,1.0,0.0,91711.66,0
4644,588.0,2.0,0.0,39.0,8.0,126152.84,1.0,1.0,0.0,131729.52,0
4645,678.0,1.0,0.0,28.0,8.0,148659.48,1.0,0.0,1.0,137537.19,0
4646,687.0,1.0,1.0,34.0,8.0,0.0,1.0,0.0,1.0,52462.08,0
4647,739.0,2.0,1.0,35.0,4.0,0.0,2.0,0.0,1.0,158080.12,0
4648,526.0,1.0,1.0,28.0,0.0,0.0,2.0,1.0,0.0,124486.28,0
4649,593.0,1.0,1.0,?,3.0,0.0,2.0,1.0,0.0,72969.9,0
4650,714.0,0.0,0.0,35.0,10.0,166577.8,1.0,1.0,1.0,166580.69,0
4651,666.0,1.0,0.0,45.0,2.0,145548.74,1.0,1.0,1.0,65816.53,1
4652,468.0,1.0,0.0,30.0,10.0,91443.75,1.0,1.0,1.0,10958.18,0
4653,637.0,0.0,1.0,46.0,8.0,145981.87,2.0,0.0,0.0,100200.4,0
4654,653.0,0.0,1.0,47.0,9.0,126476.29,1.0,1.0,1.0,106963.31,0
4655,682.0,1.0,0.0,44.0,3.0,0.0,2.0,1.0,0.0,158313.96,0
4656,676.0,2.0,1.0,46.0,2.0,134542.04,2.0,1.0,0.0,105792.84,0
4657,535.0,0.0,1.0,66.0,1.0,125785.23,1.0,1.0,?,151401.33,1
4658,667.0,2.0,1.0,24.0,0.0,0.0,2.0,1.0,0.0,,0
4659,689.0,0.0,1.0,29.0,1.0,117020.08,2.0,1.0,0.0,54439.53,1
4660,790.0,1.0,1.0,29.0,9.0,0.0,2.0,1.0,0.0,199293.01,0
4661,662.0,1.0,0.0,41.0,8.0,0.0,2.0,1.0,1.0,94977.3,0
4662,706.0,1.0,1.0,31.0,10.0,0.0,2.0,1.0,0.0,181890.41,0
4663,675.0,1.0,0.0,38.0,4.0,0.0,2.0,1.0,1.0,72993.15,0
4664,561.0,1.0,1.0,45.0,7.0,105295.77,2.0,?,0.0,126812.86,0
4665,655.0,2.0,1.0,36.0,4.0,116160.23,2.0,1.0,0.0,51705.03,0
4666,634.0,1.0,0.0,49.0,3.0,139542.53,1.0,1.0,0.0,144880.18,0
4667,714.0,1.0,1.0,66.0,4.0,181768.32,1.0,?,?,143628.31,0
4668,773.0,0.0,1.0,41.0,4.0,129321.44,1.0,1.0,,93624.55,0
4669,683.0,1.0,0.0,29.0,4.0,0.0,2.0,?,1.0,48849.89,0
4670,774.0,0.0,1.0,41.0,5.0,141069.43,1.0,0.0,0.0,159823.14,0
4671,602.0,1.0,1.0,54.0,0.0,191808.73,1.0,1.0,0.0,97640.2,1
4672,752.0,1.0,1.0,32.0,4.0,148061.89,1.0,1.0,0.0,172497.73,1
4673,638.0,0.0,0.0,70.0,8.0,103913.58,1.0,0.0,1.0,72930.8,1
4674,727.0,?,0.0,35.0,1.0,139542.82,1.0,1.0,1.0,58467.08,0
4675,669.0,2.0,1.0,42.0,6.0,0.0,1.0,1.0,1.0,110510.8,0
4676,646.0,0.0,1.0,46.0,5.0,151914.95,1.0,1.0,1.0,82950.97,1
4677,607.0,1.0,1.0,35.0,0.0,0.0,2.0,0.0,0.0,101274.17,0
4678,614.0,1.0,0.0,32.0,4.0,0.0,2.0,0.0,0.0,?,0
4679,489.0,2.0,1.0,48.0,4.0,112652.96,2.0,1.0,0.0,85901.09,1
4680,641.0,0.0,1.0,49.0,4.0,91219.39,2.0,1.0,1.0,62987.09,1
4681,639.0,1.0,1.0,31.0,3.0,0.0,2.0,1.0,0.0,50783.1,0
4682,619.0,2.0,0.0,33.0,4.0,0.0,2.0,1.0,1.0,14278.18,0
4683,751.0,0.0,0.0,53.0,1.0,131368.3,1.0,0.0,0.0,12537.42,1
4684,704.0,1.0,1.0,45.0,5.0,123959.97,1.0,0.0,0.0,179964.55,1
4685,596.0,1.0,0.0,26.0,2.0,0.0,1.0,1.0,1.0,125302.64,1
4686,581.0,0.0,0.0,36.0,0.0,109528.16,1.0,1.0,1.0,120531.31,0
4687,802.0,1.0,1.0,41.0,8.0,90605.29,2.0,0.0,1.0,169183.66,0
4688,552.0,?,1.0,46.0,4.0,109799.55,1.0,1.0,1.0,12457.76,1
4689,749.0,1.0,0.0,39.0,1.0,0.0,1.0,0.0,1.0,184464.19,0
4690,584.0,0.0,0.0,35.0,1.0,130463.25,2.0,1.0,0.0,162719.69,0
4691,582.0,0.0,1.0,26.0,6.0,114450.32,1.0,0.0,1.0,14081.64,1
4692,548.0,2.0,0.0,34.0,7.0,160376.61,1.0,0.0,0.0,196853.11,0
4693,806.0,1.0,0.0,40.0,5.0,0.0,1.0,0.0,1.0,173844.04,0
4694,637.0,1.0,1.0,35.0,4.0,0.0,2.0,1.0,0.0,45959.02,0
4695,498.0,2.0,1.0,,8.0,127864.26,2.0,1.0,1.0,46677.9,0
4696,496.0,1.0,0.0,43.0,10.0,113837.63,1.0,1.0,1.0,123842.47,0
4697,627.0,1.0,1.0,42.0,4.0,?,2.0,1.0,0.0,19283.14,0
4698,720.0,1.0,0.0,33.0,3.0,127616.56,1.0,1.0,0.0,123880.19,0
4699,680.0,0.0,1.0,31.0,1.0,118680.57,1.0,1.0,0.0,,0
4700,677.0,1.0,0.0,35.0,7.0,124577.18,1.0,1.0,1.0,144559.32,0
4701,507.0,1.0,0.0,33.0,6.0,113452.66,1.0,0.0,1.0,142911.99,0
4702,659.0,1.0,0.0,31.0,6.0,128760.32,1.0,1.0,1.0,71405.17,1
4703,438.0,2.0,1.0,49.0,7.0,0.0,1.0,1.0,0.0,103511.85,1
4704,?,0.0,1.0,,9.0,149003.76,1.0,?,1.0,176902.83,0
4705,561.0,2.0,1.0,33.0,3.0,0.0,2.0,1.0,0.0,94003.11,0
4706,687.0,1.0,1.0,42.0,4.0,0.0,2.0,1.0,0.0,24765.03,0
4707,595.0,1.0,1.0,40.0,6.0,0.0,2.0,0.0,1.0,169921.11,0
4708,790.0,2.0,1.0,44.0,1.0,128100.75,1.0,1.0,0.0,164517.96,1
4709,763.0,2.0,0.0,34.0,?,,1.0,1.0,1.0,?,0
4710,697.0,2.0,0.0,30.0,0.0,0.0,2.0,0.0,1.0,82647.65,0
4711,749.0,1.0,?,27.0,9.0,0.0,2.0,0.0,0.0,46632.87,0
4712,683.0,0.0,1.0,29.0,4.0,129055.13,1.0,1.0,0.0,113482.2,1
4713,607.0,2.0,0.0,,4.0,121166.89,1.0,1.0,0.0,115288.24,1
4714,658.0,0.0,1.0,31.0,,119278.01,4.0,0.0,1.0,194273.2,0
4715,724.0,1.0,1.0,34.0,7.0,103564.83,2.0,1.0,0.0,121085.72,0
4716,659.0,1.0,0.0,35.0,2.0,132835.56,1.0,1.0,1.0,57553.62,0
4717,682.0,1.0,0.0,71.0,4.0,83772.89,1.0,1.0,1.0,184977.2,0
4718,651.0,1.0,0.0,35.0,5.0,0.0,2.0,1.0,0.0,160131.58,0
4719,628.0,2.0,1.0,39.0,4.0,0.0,2.0,1.0,0.0,94738.54,0
4720,668.0,1.0,1.0,30.0,8.0,152958.29,2.0,0.0,1.0,161574.19,1
4721,636.0,2.0,,49.0,1.0,129855.54,1.0,0.0,0.0,86099.29,1
4722,729.0,2.0,1.0,33.0,1.0,,2.0,1.0,0.0,104940.44,0
4723,728.0,2.0,1.0,25.0,8.0,134169.62,1.0,0.0,1.0,176730.02,0
4724,738.0,0.0,1.0,42.0,10.0,131365.37,1.0,0.0,0.0,48226.76,1
4725,561.0,2.0,1.0,32.0,6.0,0.0,?,1.0,1.0,138392.75,0
4726,645.0,0.0,1.0,61.0,1.0,129743.75,1.0,1.0,1.0,172638.13,0
4727,365.0,1.0,0.0,30.0,8.0,0.0,1.0,1.0,0.0,81537.85,1
4728,669.0,2.0,1.0,31.0,7.0,0.0,2.0,1.0,?,163809.08,0
4729,554.0,2.0,0.0,38.0,8.0,119278.01,2.0,0.0,1.0,19370.73,0
4730,597.0,1.0,1.0,36.0,7.0,0.0,2.0,1.0,1.0,121537.91,0
4731,628.0,1.0,1.0,27.0,1.0,?,2.0,0.0,1.0,140134.32,0
4732,738.0,1.0,0.0,37.0,9.0,0.0,2.0,1.0,0.0,140937.91,0
4733,652.0,1.0,1.0,39.0,1.0,124576.65,1.0,1.0,?,120893.07,0
4734,568.0,2.0,0.0,37.0,3.0,126815.97,2.0,0.0,1.0,118648.12,0
4735,,?,1.0,34.0,4.0,0.0,2.0,1.0,0.0,94898.1,0
4736,596.0,1.0,0.0,49.0,9.0,0.0,1.0,1.0,1.0,170829.87,1
4737,590.0,1.0,0.0,32.0,8.0,0.0,2.0,1.0,0.0,145560.38,0
4738,554.0,0.0,1.0,43.0,2.0,114007.6,3.0,1.0,0.0,170968.99,1
4739,571.0,0.0,0.0,32.0,0.0,112871.19,2.0,1.0,0.0,121175.86,0
4740,759.0,1.0,0.0,36.0,2.0,0.0,1.0,0.0,0.0,167749.54,1
4741,491.0,2.0,0.0,19.0,8.0,0.0,1.0,0.0,0.0,127433.47,1
4742,678.0,1.0,0.0,29.0,10.0,0.0,2.0,1.0,0.0,140889.32,0
4743,595.0,2.0,1.0,?,5.0,0.0,1.0,1.0,1.0,163550.58,0
4744,614.0,2.0,1.0,37.0,8.0,0.0,2.0,1.0,0.0,28789.94,0
4745,651.0,1.0,0.0,44.0,1.0,91610.53,1.0,1.0,,?,0
4746,726.0,1.0,?,34.0,4.0,98852.47,1.0,1.0,0.0,141582.66,0
4747,693.0,0.0,0.0,31.0,1.0,81559.5,2.0,1.0,1.0,148049.3,0
4748,707.0,1.0,0.0,29.0,5.0,124577.15,2.0,,0.0,54474.48,0
4749,652.0,1.0,1.0,28.0,4.0,0.0,2.0,1.0,1.0,86022.09,0
4750,682.0,0.0,0.0,41.0,10.0,62811.08,2.0,1.0,1.0,99046.27,0
4751,724.0,0.0,0.0,30.0,8.0,133040.24,2.0,1.0,1.0,173576.6,0
4752,629.0,1.0,1.0,35.0,2.0,0.0,2.0,1.0,1.0,77876.63,0
4753,545.0,1.0,0.0,71.0,8.0,135483.17,1.0,1.0,0.0,104936.88,1
4754,493.0,1.0,1.0,25.0,2.0,113348.5,1.0,1.0,0.0,?,0
4755,681.0,1.0,1.0,29.0,1.0,0.0,2.0,1.0,0.0,667.66,0
4756,590.0,1.0,0.0,32.0,2.0,0.0,2.0,1.0,1.0,81549.96,0
4757,426.0,1.0,0.0,52.0,9.0,0.0,2.0,1.0,1.0,61230.83,0
4758,590.0,1.0,1.0,43.0,,81076.8,2.0,1.0,1.0,182627.25,0
4759,685.0,1.0,0.0,40.0,4.0,0.0,2.0,1.0,0.0,147715.83,0
4760,521.0,1.0,0.0,32.0,9.0,0.0,1.0,1.0,1.0,124489.88,0
4761,677.0,0.0,1.0,37.0,2.0,,,1.0,1.0,86310.4,0
4762,584.0,2.0,1.0,34.0,2.0,0.0,2.0,1.0,1.0,164038.0,0
4763,745.0,0.0,1.0,34.0,9.0,122314.5,1.0,0.0,1.0,118959.64,0
4764,750.0,,0.0,36.0,6.0,106198.5,1.0,1.0,1.0,26387.71,0
4765,732.0,1.0,?,29.0,7.0,0.0,2.0,1.0,1.0,172097.95,0
4766,729.0,1.0,1.0,45.0,4.0,0.0,2.0,1.0,0.0,40333.94,0
4767,535.0,2.0,0.0,39.0,8.0,123049.21,1.0,0.0,0.0,91763.67,0
4768,651.0,1.0,1.0,59.0,?,0.0,2.0,1.0,0.0,103726.71,0
4769,489.0,2.0,0.0,21.0,?,0.0,2.0,0.0,1.0,55601.44,0
4770,540.0,1.0,1.0,29.0,4.0,0.0,2.0,1.0,1.0,47454.93,0
4771,708.0,0.0,1.0,35.0,10.0,79851.84,2.0,1.0,1.0,?,0
4772,,1.0,1.0,34.0,5.0,0.0,2.0,1.0,1.0,108577.97,0
4773,565.0,2.0,1.0,36.0,4.0,93547.73,2.0,1.0,0.0,70778.56,0
4774,667.0,0.0,0.0,33.0,3.0,86351.85,2.0,1.0,0.0,77866.91,0
4775,588.0,2.0,1.0,34.0,6.0,121132.26,1.0,1.0,0.0,86460.28,0
4776,556.0,0.0,1.0,49.0,3.0,135842.39,1.0,0.0,1.0,158961.91,1
4777,703.0,1.0,0.0,66.0,7.0,0.0,2.0,1.0,1.0,99792.82,0
4778,496.0,1.0,1.0,30.0,7.0,0.0,2.0,0.0,1.0,156810.18,0
4779,604.0,1.0,1.0,26.0,4.0,131827.67,1.0,1.0,0.0,90876.95,0
4780,645.0,1.0,1.0,32.0,8.0,0.0,2.0,0.0,1.0,97628.08,0
4781,703.0,1.0,0.0,30.0,7.0,0.0,2.0,1.0,0.0,165693.06,0
4782,607.0,1.0,1.0,38.0,0.0,191808.73,2.0,,0.0,97640.2,0
4783,,1.0,1.0,34.0,8.0,121754.46,1.0,1.0,1.0,169505.57,0
4784,421.0,2.0,0.0,45.0,7.0,90723.36,2.0,1.0,0.0,,0
4785,656.0,1.0,0.0,36.0,2.0,96471.2,2.0,1.0,0.0,35550.97,0
4786,607.0,1.0,0.0,37.0,4.0,0.0,2.0,0.0,0.0,180890.4,0
4787,749.0,1.0,0.0,34.0,,0.0,2.0,1.0,1.0,85578.67,0
4788,739.0,2.0,1.0,67.0,4.0,0.0,2.0,1.0,1.0,48382.4,0
4789,597.0,0.0,0.0,41.0,9.0,104889.1,2.0,1.0,1.0,132398.41,0
4790,786.0,1.0,1.0,29.0,7.0,0.0,2.0,1.0,1.0,59636.08,0
4791,485.0,1.0,1.0,35.0,5.0,0.0,2.0,1.0,0.0,118974.82,0
4792,775.0,1.0,0.0,66.0,3.0,0.0,1.0,1.0,0.0,67622.34,1
4793,850.0,,1.0,38.0,3.0,0.0,2.0,0.0,0.0,121189.3,0
4794,683.0,1.0,0.0,41.0,1.0,0.0,1.0,0.0,1.0,89891.3,1
4795,671.0,1.0,1.0,58.0,3.0,132077.48,,1.0,0.0,?,0
4796,605.0,1.0,1.0,51.0,0.0,0.0,2.0,0.0,1.0,53581.22,1
4797,675.0,1.0,1.0,25.0,7.0,,2.0,1.0,0.0,141175.09,0
4798,658.0,1.0,0.0,27.0,3.0,0.0,1.0,0.0,1.0,49775.58,0
4799,645.0,0.0,0.0,42.0,8.0,98710.89,1.0,1.0,1.0,88333.74,1
4800,712.0,0.0,0.0,30.0,4.0,114715.93,1.0,1.0,1.0,176743.51,0
4801,635.0,0.0,0.0,59.0,8.0,123050.76,2.0,0.0,1.0,144532.85,1
4802,733.0,1.0,1.0,39.0,1.0,0.0,1.0,1.0,0.0,138537.97,0
4803,?,1.0,1.0,32.0,7.0,151441.44,1.0,1.0,1.0,107429.71,0
4804,695.0,0.0,1.0,35.0,4.0,?,1.0,1.0,1.0,138906.85,0
4805,687.0,0.0,1.0,26.0,2.0,128770.86,2.0,1.0,0.0,125082.7,0
4806,735.0,1.0,1.0,42.0,5.0,76319.64,2.0,1.0,0.0,177622.38,0
4807,781.0,0.0,0.0,34.0,1.0,102773.2,2.0,1.0,1.0,80178.54,0
4808,591.0,0.0,1.0,43.0,1.0,122793.96,2.0,1.0,1.0,121061.89,0
4809,?,1.0,1.0,38.0,9.0,148912.44,,0.0,1.0,80416.16,0
4810,837.0,1.0,0.0,27.0,6.0,0.0,,0.0,0.0,169804.4,0
4811,578.0,1.0,1.0,48.0,2.0,160980.03,1.0,1.0,0.0,145936.28,1
4812,562.0,2.0,1.0,31.0,6.0,136855.94,1.0,1.0,0.0,46864.0,1
4813,584.0,0.0,1.0,33.0,1.0,116576.85,2.0,1.0,0.0,73372.0,0
4814,729.0,1.0,1.0,36.0,6.0,0.0,2.0,0.0,1.0,168023.6,0
4815,565.0,2.0,0.0,,2.0,0.0,1.0,0.0,0.0,83983.39,1
4816,596.0,?,1.0,31.0,2.0,0.0,2.0,1.0,1.0,140136.1,0
4817,604.0,1.0,0.0,39.0,5.0,0.0,2.0,1.0,0.0,91574.92,0
4818,637.0,0.0,1.0,33.0,9.0,105229.72,2.0,1.0,0.0,100335.55,0
4819,650.0,2.0,1.0,51.0,4.0,103888.65,1.0,0.0,0.0,38652.36,1
4820,528.0,1.0,1.0,56.0,3.0,91897.8,?,1.0,0.0,126554.96,1
4821,605.0,1.0,0.0,50.0,1.0,108913.09,1.0,1.0,0.0,171459.62,1
4822,654.0,2.0,0.0,54.0,3.0,0.0,1.0,1.0,1.0,173912.29,0
4823,554.0,2.0,0.0,53.0,6.0,0.0,2.0,1.0,0.0,159920.92,0
4824,682.0,1.0,0.0,36.0,9.0,97893.2,1.0,1.0,?,166144.98,0
4825,668.0,1.0,1.0,42.0,,150461.07,3.0,1.0,0.0,108139.23,1
4826,748.0,0.0,0.0,39.0,8.0,126817.71,1.0,0.0,?,94876.04,1
4827,596.0,1.0,0.0,29.0,3.0,0.0,2.0,1.0,1.0,152497.85,0
4828,699.0,1.0,1.0,44.0,6.0,0.0,2.0,1.0,0.0,160828.98,0
4829,658.0,1.0,0.0,,9.0,0.0,2.0,1.0,1.0,103764.55,0
4830,621.0,1.0,1.0,31.0,2.0,0.0,2.0,1.0,1.0,?,0
4831,696.0,1.0,0.0,46.0,4.0,121418.62,1.0,1.0,1.0,24400.37,0
4832,545.0,1.0,0.0,31.0,6.0,0.0,2.0,1.0,1.0,177740.58,0
4833,729.0,1.0,1.0,?,8.0,105261.75,1.0,1.0,1.0,163323.1,0
4834,550.0,1.0,1.0,46.0,3.0,0.0,?,1.0,1.0,38190.78,0
4835,757.0,1.0,1.0,26.0,4.0,107726.93,2.0,1.0,1.0,153064.87,0
4836,499.0,0.0,1.0,36.0,8.0,117596.55,,1.0,0.0,152994.99,1
4837,754.0,1.0,1.0,40.0,8.0,98765.84,1.0,1.0,0.0,103764.55,0
4838,598.0,0.0,0.0,31.0,2.0,125561.97,1.0,1.0,1.0,172363.51,0
4839,576.0,1.0,1.0,38.0,1.0,0.0,2.0,1.0,0.0,140941.47,0
4840,614.0,2.0,1.0,32.0,6.0,0.0,2.0,1.0,0.0,138880.24,0
4841,648.0,0.0,0.0,28.0,8.0,96863.13,2.0,1.0,?,138399.67,0
4842,575.0,1.0,1.0,34.0,9.0,0.0,2.0,0.0,1.0,45418.67,0
4843,588.0,1.0,1.0,41.0,1.0,0.0,1.0,1.0,1.0,107876.3,0
4844,710.0,0.0,1.0,32.0,1.0,121863.61,1.0,1.0,0.0,99818.31,0
4845,748.0,1.0,1.0,33.0,5.0,119785.47,2.0,1.0,0.0,71159.84,0
4846,850.0,1.0,0.0,27.0,10.0,0.0,2.0,0.0,1.0,82278.25,0
4847,714.0,1.0,1.0,41.0,1.0,0.0,2.0,1.0,1.0,171648.4,0
4848,651.0,0.0,0.0,51.0,4.0,117641.43,1.0,1.0,1.0,159654.0,1
4849,710.0,2.0,0.0,26.0,7.0,0.0,2.0,1.0,1.0,109688.82,0
4850,698.0,2.0,1.0,33.0,3.0,0.0,2.0,1.0,0.0,107435.71,0
4851,609.0,0.0,0.0,45.0,7.0,105264.88,1.0,1.0,0.0,143433.08,1
4852,749.0,1.0,1.0,49.0,1.0,139290.41,1.0,1.0,0.0,182855.42,0
4853,710.0,0.0,0.0,56.0,7.0,137781.65,1.0,1.0,0.0,171770.58,1
4854,708.0,1.0,1.0,40.0,6.0,83015.71,2.0,1.0,0.0,101089.76,0
4855,748.0,0.0,0.0,31.0,4.0,105261.63,1.0,1.0,1.0,123535.05,0
4856,686.0,2.0,0.0,52.0,4.0,97157.86,1.0,1.0,1.0,140760.96,1
4857,739.0,1.0,1.0,29.0,5.0,131344.52,2.0,1.0,0.0,125256.53,0
